"PROT","HOLD","FEAT","CLASS","IMP","value","sd"
"HA","H5N1","two_mer","Hominidae",0.1418,0.952575371098703,0.00483091105387455
"HA","H5N1","two_mer","Phyllostomidae",0.0082,0.947546572889813,0.00407087327423008
"HA","H5N1","two_mer","Suidae",0.3488,0.958082351698792,0.00457543821102087
"HA","H5N1","CTDc","Canidae",0.003,0.949459301080466,0.00559577611330063
"HA","H5N1","CTDc","Equidae",0.0013,0.966705116495864,0.00452465381459007
"HA","H5N1","CTDc","Hominidae",0.0445,0.944907541290693,0.0135059969209549
"HA","H5N1","CTDc","Phyllostomidae",0.001,0.952575371098703,0.00483091105387455
"HA","H5N1","CTDc","Suidae",0.0167,0.947546572889813,0.00407087327423008
"HA","H5N1","CTDd","Canidae",0.0033,0.958082351698792,0.00457543821102087
"HA","H5N1","CTDd","Equidae",0.0026,0.949459301080466,0.00559577611330063
"HA","H5N1","CTDd","Hominidae",0.0212,0.966705116495864,0.00452465381459007
"HA","H5N1","CTDd","Phyllostomidae",0.0025,0.944907541290693,0.0135059969209549
"HA","H5N1","CTDd","Suidae",0.0644,0.952575371098703,0.00483091105387455
"HA","H5N1","CTDt","Canidae",0.0031,0.947546572889813,0.00407087327423008
"HA","H5N1","CTDt","Equidae",0.0033,0.958082351698792,0.00457543821102087
"HA","H5N1","CTDt","Hominidae",0.0167,0.949459301080466,0.00559577611330063
"HA","H5N1","CTDt","Phyllostomidae",0.001,0.966705116495864,0.00452465381459007
"HA","H5N1","CTDt","Suidae",0.011,0.944907541290693,0.0135059969209549
"HA","H5N1","triad","Canidae",0.0077,0.952575371098703,0.00483091105387455
"HA","H5N1","triad","Equidae",0.0064,0.947546572889813,0.00407087327423008
"HA","H5N1","triad","Hominidae",0.1122,0.958082351698792,0.00457543821102087
"HA","H5N1","triad","Phyllostomidae",0.0052,0.949459301080466,0.00559577611330063
"HA","H5N1","triad","Suidae",0.044,0.966705116495864,0.00452465381459007
"HA","H5N1","pseaac","Canidae",0.0049,0.944907541290693,0.0135059969209549
"HA","H5N1","pseaac","Equidae",0.0064,0.952575371098703,0.00483091105387455
"HA","H5N1","pseaac","Hominidae",0.015,0.947546572889813,0.00407087327423008
"HA","H5N1","pseaac","Phyllostomidae",0.0014,0.958082351698792,0.00457543821102087
"HA","H5N1","pseaac","Suidae",0.0777,0.949459301080466,0.00559577611330063
"HA","H5N2","two_mer","Canidae",0.0102,0.964967613978149,0.00841811229939762
"HA","H5N2","two_mer","Equidae",0.01,0.940169893368209,0.00312896600061068
"HA","H5N2","two_mer","Hominidae",0.2355,0.950900946782565,0.0069603713421457
"HA","H5N2","two_mer","Phyllostomidae",9e-04,0.948276495051265,0.00656563345917548
"HA","H5N2","two_mer","Suidae",0.2407,0.955424470487526,0.001766910969027
"HA","H5N2","CTDc","Canidae",0.0039,0.947091143257086,0.00996195644548983
"HA","H5N2","CTDc","Equidae",0.0048,0.964967613978149,0.00841811229939762
"HA","H5N2","CTDc","Hominidae",0.0228,0.940169893368209,0.00312896600061068
"HA","H5N2","CTDc","Phyllostomidae",0.0055,0.950900946782565,0.0069603713421457
"HA","H5N2","CTDc","Suidae",0.0184,0.948276495051265,0.00656563345917548
"HA","H5N2","CTDd","Canidae",0.0018,0.955424470487526,0.001766910969027
"HA","H5N2","CTDd","Equidae",0.0082,0.947091143257086,0.00996195644548983
"HA","H5N2","CTDd","Hominidae",0.0187,0.964967613978149,0.00841811229939762
"HA","H5N2","CTDd","Phyllostomidae",0.0019,0.940169893368209,0.00312896600061068
"HA","H5N2","CTDd","Suidae",0.0792,0.950900946782565,0.0069603713421457
"HA","H5N2","CTDt","Canidae",0.0056,0.948276495051265,0.00656563345917548
"HA","H5N2","CTDt","Equidae",0.0043,0.955424470487526,0.001766910969027
"HA","H5N2","CTDt","Hominidae",0.0337,0.947091143257086,0.00996195644548983
"HA","H5N2","CTDt","Phyllostomidae",0.002,0.964967613978149,0.00841811229939762
"HA","H5N2","CTDt","Suidae",0.0253,0.940169893368209,0.00312896600061068
"HA","H5N2","triad","Canidae",0.0044,0.950900946782565,0.0069603713421457
"HA","H5N2","triad","Equidae",0.0134,0.948276495051265,0.00656563345917548
"HA","H5N2","triad","Hominidae",0.0711,0.955424470487526,0.001766910969027
"HA","H5N2","triad","Phyllostomidae",0.0019,0.947091143257086,0.00996195644548983
"HA","H5N2","triad","Suidae",0.1276,0.964967613978149,0.00841811229939762
"HA","H5N2","pseaac","Canidae",0.0028,0.940169893368209,0.00312896600061068
"HA","H5N2","pseaac","Equidae",0.0059,0.950900946782565,0.0069603713421457
"HA","H5N2","pseaac","Hominidae",0.0134,0.948276495051265,0.00656563345917548
"HA","H5N2","pseaac","Phyllostomidae",0.0014,0.955424470487526,0.001766910969027
"HA","H5N2","pseaac","Suidae",0.0249,0.947091143257086,0.00996195644548983
"HA","H5N3","two_mer","Canidae",0.0072,0.96553700272058,0.00563728459844423
"HA","H5N3","two_mer","Equidae",0.0087,0.944197228775728,0.00506321008006372
"HA","H5N3","two_mer","Hominidae",0.16,0.955091313555805,0.00320140226555616
"HA","H5N3","two_mer","Phyllostomidae",0.0065,0.951532791192746,0.00358956582085363
"HA","H5N3","two_mer","Suidae",0.3143,0.957756008203577,0.00626256678718756
"HA","H5N3","CTDc","Canidae",0.0036,0.950863160462064,0.00721190706154184
"HA","H5N3","CTDc","Equidae",0.0034,0.96553700272058,0.00563728459844423
"HA","H5N3","CTDc","Hominidae",0.0178,0.944197228775728,0.00506321008006372
"HA","H5N3","CTDc","Phyllostomidae",0.0025,0.955091313555805,0.00320140226555616
"HA","H5N3","CTDc","Suidae",0.0352,0.951532791192746,0.00358956582085363
"HA","H5N3","CTDd","Canidae",0.0022,0.957756008203577,0.00626256678718756
"HA","H5N3","CTDd","Equidae",0.0043,0.950863160462064,0.00721190706154184
"HA","H5N3","CTDd","Hominidae",0.0204,0.96553700272058,0.00563728459844423
"HA","H5N3","CTDd","Phyllostomidae",0.0023,0.944197228775728,0.00506321008006372
"HA","H5N3","CTDd","Suidae",0.0334,0.955091313555805,0.00320140226555616
"HA","H5N3","CTDt","Canidae",0.0036,0.951532791192746,0.00358956582085363
"HA","H5N3","CTDt","Equidae",0.0026,0.957756008203577,0.00626256678718756
"HA","H5N3","CTDt","Hominidae",0.056,0.950863160462064,0.00721190706154184
"HA","H5N3","CTDt","Phyllostomidae",0.0016,0.96553700272058,0.00563728459844423
"HA","H5N3","CTDt","Suidae",0.05,0.944197228775728,0.00506321008006372
"HA","H5N3","triad","Canidae",0.0095,0.955091313555805,0.00320140226555616
"HA","H5N3","triad","Equidae",0.0048,0.951532791192746,0.00358956582085363
"HA","H5N3","triad","Hominidae",0.0837,0.957756008203577,0.00626256678718756
"HA","H5N3","triad","Phyllostomidae",0.0022,0.950863160462064,0.00721190706154184
"HA","H5N3","triad","Suidae",0.0901,0.96553700272058,0.00563728459844423
"HA","H5N3","pseaac","Canidae",0.0035,0.944197228775728,0.00506321008006372
"HA","H5N3","pseaac","Equidae",0.0045,0.955091313555805,0.00320140226555616
"HA","H5N3","pseaac","Hominidae",0.0275,0.951532791192746,0.00358956582085363
"HA","H5N3","pseaac","Phyllostomidae",0.0013,0.957756008203577,0.00626256678718756
"HA","H5N3","pseaac","Suidae",0.0373,0.950863160462064,0.00721190706154184
"HA","H5N5","two_mer","Canidae",0.0085,0.965336987662619,0.00324138103689683
"HA","H5N5","two_mer","Equidae",0.009,0.944579817008939,0.00558899115713786
"HA","H5N5","two_mer","Hominidae",0.1796,0.954737286166159,0.00460238932423266
"HA","H5N5","two_mer","Phyllostomidae",0.0053,0.951430412595529,0.00618201849523873
"HA","H5N5","two_mer","Suidae",0.1839,0.958713724258381,0.00780871696742868
"HA","H5N5","CTDc","Canidae",0.0043,0.949218270910477,0.00353736576334016
"HA","H5N5","CTDc","Equidae",0.0053,0.965336987662619,0.00324138103689683
"HA","H5N5","CTDc","Hominidae",0.0371,0.944579817008939,0.00558899115713786
"HA","H5N5","CTDc","Phyllostomidae",0.0024,0.954737286166159,0.00460238932423266
"HA","H5N5","CTDc","Suidae",0.0507,0.951430412595529,0.00618201849523873
"HA","H5N5","CTDd","Canidae",0.0035,0.958713724258381,0.00780871696742868
"HA","H5N5","CTDd","Equidae",0.0067,0.949218270910477,0.00353736576334016
"HA","H5N5","CTDd","Hominidae",0.0137,0.965336987662619,0.00324138103689683
"HA","H5N5","CTDd","Phyllostomidae",0.0043,0.944579817008939,0.00558899115713786
"HA","H5N5","CTDd","Suidae",0.0744,0.954737286166159,0.00460238932423266
"HA","H5N5","CTDt","Canidae",0.0053,0.951430412595529,0.00618201849523873
"HA","H5N5","CTDt","Equidae",0.0022,0.958713724258381,0.00780871696742868
"HA","H5N5","CTDt","Hominidae",0.0687,0.949218270910477,0.00353736576334016
"HA","H5N5","CTDt","Phyllostomidae",8e-04,0.965336987662619,0.00324138103689683
"HA","H5N5","CTDt","Suidae",0.0395,0.944579817008939,0.00558899115713786
"HA","H5N5","triad","Canidae",0.0083,0.954737286166159,0.00460238932423266
"HA","H5N5","triad","Equidae",0.0078,0.951430412595529,0.00618201849523873
"HA","H5N5","triad","Hominidae",0.0568,0.958713724258381,0.00780871696742868
"HA","H5N5","triad","Phyllostomidae",0.0031,0.949218270910477,0.00353736576334016
"HA","H5N5","triad","Suidae",0.118,0.965336987662619,0.00324138103689683
"HA","H5N5","pseaac","Canidae",0.0027,0.944579817008939,0.00558899115713786
"HA","H5N5","pseaac","Equidae",0.0044,0.954737286166159,0.00460238932423266
"HA","H5N5","pseaac","Hominidae",0.04,0.951430412595529,0.00618201849523873
"HA","H5N5","pseaac","Phyllostomidae",0.0015,0.958713724258381,0.00780871696742868
"HA","H5N5","pseaac","Suidae",0.052,0.949218270910477,0.00353736576334016
"HA","H5N6","two_mer","Canidae",0.0144,0.967047832319294,0.00309910761074936
"HA","H5N6","two_mer","Equidae",0.0083,0.938077237006021,0.00534968677762977
"HA","H5N6","two_mer","Hominidae",0.1893,0.956657905871524,0.00260872871132421
"HA","H5N6","two_mer","Phyllostomidae",0.0014,0.953552001273737,0.00879420390806705
"HA","H5N6","two_mer","Suidae",0.2669,0.959751830680277,0.00202110883607778
"HA","H5N6","CTDc","Canidae",0.005,0.951562313824004,0.00797223459745476
"HA","H5N6","CTDc","Equidae",0.0012,0.967047832319294,0.00309910761074936
"HA","H5N6","CTDc","Hominidae",0.04,0.938077237006021,0.00534968677762977
"HA","H5N6","CTDc","Phyllostomidae",0.0012,0.956657905871524,0.00260872871132421
"HA","H5N6","CTDc","Suidae",0.0229,0.953552001273737,0.00879420390806705
"HA","H5N6","CTDd","Canidae",0.0017,0.959751830680277,0.00202110883607778
"HA","H5N6","CTDd","Equidae",8e-04,0.951562313824004,0.00797223459745476
"HA","H5N6","CTDd","Hominidae",0.036,0.967047832319294,0.00309910761074936
"HA","H5N6","CTDd","Phyllostomidae",0.0033,0.938077237006021,0.00534968677762977
"HA","H5N6","CTDd","Suidae",0.0399,0.956657905871524,0.00260872871132421
"HA","H5N6","CTDt","Canidae",0.0072,0.953552001273737,0.00879420390806705
"HA","H5N6","CTDt","Equidae",9e-04,0.959751830680277,0.00202110883607778
"HA","H5N6","CTDt","Hominidae",0.034,0.951562313824004,0.00797223459745476
"HA","H5N6","CTDt","Phyllostomidae",9e-04,0.967047832319294,0.00309910761074936
"HA","H5N6","CTDt","Suidae",0.0761,0.938077237006021,0.00534968677762977
"HA","H5N6","triad","Canidae",0.0018,0.956657905871524,0.00260872871132421
"HA","H5N6","triad","Equidae",0.002,0.953552001273737,0.00879420390806705
"HA","H5N6","triad","Hominidae",0.0895,0.959751830680277,0.00202110883607778
"HA","H5N6","triad","Phyllostomidae",0.0013,0.951562313824004,0.00797223459745476
"HA","H5N6","triad","Suidae",0.0848,0.967047832319294,0.00309910761074936
"HA","H5N6","pseaac","Canidae",0.0029,0.938077237006021,0.00534968677762977
"HA","H5N6","pseaac","Equidae",9e-04,0.956657905871524,0.00260872871132421
"HA","H5N6","pseaac","Hominidae",0.0223,0.953552001273737,0.00879420390806705
"HA","H5N6","pseaac","Phyllostomidae",5e-04,0.959751830680277,0.00202110883607778
"HA","H5N6","pseaac","Suidae",0.0425,0.951562313824004,0.00797223459745476
"HA","H5N8","two_mer","Canidae",0.0113,0.96653628088682,0.00622146100886893
"HA","H5N8","two_mer","Equidae",0.0152,0.942601282249609,0.00877804115012141
"HA","H5N8","two_mer","Hominidae",0.1828,0.953681618060518,0.0086510250661221
"HA","H5N8","two_mer","Phyllostomidae",0.0071,0.951021355275468,0.00678644246212955
"HA","H5N8","two_mer","Suidae",0.2619,0.959001161440186,0.0065319809750315
"HA","H5N8","CTDc","Canidae",0.0031,0.949027508698524,0.00874032072413224
"HA","H5N8","CTDc","Equidae",0.0029,0.96653628088682,0.00622146100886893
"HA","H5N8","CTDc","Hominidae",0.0119,0.942601282249609,0.00877804115012141
"HA","H5N8","CTDc","Phyllostomidae",0.004,0.953681618060518,0.0086510250661221
"HA","H5N8","CTDc","Suidae",0.0171,0.951021355275468,0.00678644246212955
"HA","H5N8","CTDd","Canidae",0.007,0.959001161440186,0.0065319809750315
"HA","H5N8","CTDd","Equidae",0.0053,0.949027508698524,0.00874032072413224
"HA","H5N8","CTDd","Hominidae",0.0211,0.96653628088682,0.00622146100886893
"HA","H5N8","CTDd","Phyllostomidae",0.0041,0.942601282249609,0.00877804115012141
"HA","H5N8","CTDd","Suidae",0.0318,0.953681618060518,0.0086510250661221
"HA","H5N8","CTDt","Canidae",0.0035,0.951021355275468,0.00678644246212955
"HA","H5N8","CTDt","Equidae",0.0045,0.959001161440186,0.0065319809750315
"HA","H5N8","CTDt","Hominidae",0.0418,0.949027508698524,0.00874032072413224
"HA","H5N8","CTDt","Phyllostomidae",0.0012,0.96653628088682,0.00622146100886893
"HA","H5N8","CTDt","Suidae",0.037,0.942601282249609,0.00877804115012141
"HA","H5N8","triad","Canidae",0.0091,0.953681618060518,0.0086510250661221
"HA","H5N8","triad","Equidae",0.0076,0.951021355275468,0.00678644246212955
"HA","H5N8","triad","Hominidae",0.094,0.959001161440186,0.0065319809750315
"HA","H5N8","triad","Phyllostomidae",0.0022,0.949027508698524,0.00874032072413224
"HA","H5N8","triad","Suidae",0.1125,0.96653628088682,0.00622146100886893
"HA","H5N8","pseaac","Canidae",0.0027,0.942601282249609,0.00877804115012141
"HA","H5N8","pseaac","Equidae",0.0083,0.953681618060518,0.0086510250661221
"HA","H5N8","pseaac","Hominidae",0.0188,0.951021355275468,0.00678644246212955
"HA","H5N8","pseaac","Phyllostomidae",7e-04,0.959001161440186,0.0065319809750315
"HA","H5N8","pseaac","Suidae",0.0695,0.949027508698524,0.00874032072413224
"HA","H6N1","two_mer","Canidae",0.0096,0.967528660766977,0.00307953983217232
"HA","H6N1","two_mer","Equidae",0.0086,0.944336899026569,0.00680559332574295
"HA","H6N1","two_mer","Hominidae",0.227,0.955817405802219,0.0062280406762908
"HA","H6N1","two_mer","Phyllostomidae",0.0039,0.952950815866936,0.00342585534657555
"HA","H6N1","two_mer","Suidae",0.2245,0.960901988893279,0.00344795284513937
"HA","H6N1","CTDc","Canidae",0.0034,0.950298632852624,0.00568220306876467
"HA","H6N1","CTDc","Equidae",0.0022,0.967528660766977,0.00307953983217232
"HA","H6N1","CTDc","Hominidae",0.0187,0.944336899026569,0.00680559332574295
"HA","H6N1","CTDc","Phyllostomidae",0.0041,0.955817405802219,0.0062280406762908
"HA","H6N1","CTDc","Suidae",0.0426,0.952950815866936,0.00342585534657555
"HA","H6N1","CTDd","Canidae",0.0039,0.960901988893279,0.00344795284513937
"HA","H6N1","CTDd","Equidae",0.0046,0.950298632852624,0.00568220306876467
"HA","H6N1","CTDd","Hominidae",0.0203,0.967528660766977,0.00307953983217232
"HA","H6N1","CTDd","Phyllostomidae",0.0031,0.944336899026569,0.00680559332574295
"HA","H6N1","CTDd","Suidae",0.0317,0.955817405802219,0.0062280406762908
"HA","H6N1","CTDt","Canidae",0.0025,0.952950815866936,0.00342585534657555
"HA","H6N1","CTDt","Equidae",0.0033,0.960901988893279,0.00344795284513937
"HA","H6N1","CTDt","Hominidae",0.0243,0.950298632852624,0.00568220306876467
"HA","H6N1","CTDt","Phyllostomidae",0.0037,0.967528660766977,0.00307953983217232
"HA","H6N1","CTDt","Suidae",0.0536,0.944336899026569,0.00680559332574295
"HA","H6N1","triad","Canidae",0.0077,0.955817405802219,0.0062280406762908
"HA","H6N1","triad","Equidae",0.0113,0.952950815866936,0.00342585534657555
"HA","H6N1","triad","Hominidae",0.0492,0.960901988893279,0.00344795284513937
"HA","H6N1","triad","Phyllostomidae",0.0036,0.950298632852624,0.00568220306876467
"HA","H6N1","triad","Suidae",0.1435,0.967528660766977,0.00307953983217232
"HA","H6N1","pseaac","Canidae",0.001,0.944336899026569,0.00680559332574295
"HA","H6N1","pseaac","Equidae",0.0045,0.955817405802219,0.0062280406762908
"HA","H6N1","pseaac","Hominidae",0.0335,0.952950815866936,0.00342585534657555
"HA","H6N1","pseaac","Phyllostomidae",0.0035,0.960901988893279,0.00344795284513937
"HA","H6N1","pseaac","Suidae",0.0461,0.950298632852624,0.00568220306876467
"HA","H6N2","two_mer","Canidae",0.0074,0.966281983379362,0.00680840895989324
"HA","H6N2","two_mer","Equidae",0.0091,0.942009769388047,0.00602379641415027
"HA","H6N2","two_mer","Hominidae",0.1898,0.955046270308443,0.00538430782161372
"HA","H6N2","two_mer","Phyllostomidae",0.0027,0.950771040021976,0.00968119692848871
"HA","H6N2","two_mer","Suidae",0.2627,0.957963322532611,0.00945543086913962
"HA","H6N2","CTDc","Canidae",0.0032,0.950099662140861,0.00859100793914323
"HA","H6N2","CTDc","Equidae",0.0018,0.966281983379362,0.00680840895989324
"HA","H6N2","CTDc","Hominidae",0.0222,0.942009769388047,0.00602379641415027
"HA","H6N2","CTDc","Phyllostomidae",0.0058,0.955046270308443,0.00538430782161372
"HA","H6N2","CTDc","Suidae",0.0278,0.950771040021976,0.00968119692848871
"HA","H6N2","CTDd","Canidae",0.0043,0.957963322532611,0.00945543086913962
"HA","H6N2","CTDd","Equidae",0.013,0.950099662140861,0.00859100793914323
"HA","H6N2","CTDd","Hominidae",0.0167,0.966281983379362,0.00680840895989324
"HA","H6N2","CTDd","Phyllostomidae",0.0033,0.942009769388047,0.00602379641415027
"HA","H6N2","CTDd","Suidae",0.0342,0.955046270308443,0.00538430782161372
"HA","H6N2","CTDt","Canidae",0.0037,0.950771040021976,0.00968119692848871
"HA","H6N2","CTDt","Equidae",0.0042,0.957963322532611,0.00945543086913962
"HA","H6N2","CTDt","Hominidae",0.0394,0.950099662140861,0.00859100793914323
"HA","H6N2","CTDt","Phyllostomidae",0.0033,0.966281983379362,0.00680840895989324
"HA","H6N2","CTDt","Suidae",0.082,0.942009769388047,0.00602379641415027
"HA","H6N2","triad","Canidae",0.0087,0.955046270308443,0.00538430782161372
"HA","H6N2","triad","Equidae",0.0074,0.950771040021976,0.00968119692848871
"HA","H6N2","triad","Hominidae",0.1191,0.957963322532611,0.00945543086913962
"HA","H6N2","triad","Phyllostomidae",0.0029,0.950099662140861,0.00859100793914323
"HA","H6N2","triad","Suidae",0.0676,0.966281983379362,0.00680840895989324
"HA","H6N2","pseaac","Canidae",0.0042,0.942009769388047,0.00602379641415027
"HA","H6N2","pseaac","Equidae",0.0038,0.955046270308443,0.00538430782161372
"HA","H6N2","pseaac","Hominidae",0.0094,0.950771040021976,0.00968119692848871
"HA","H6N2","pseaac","Phyllostomidae",0.0019,0.957963322532611,0.00945543086913962
"HA","H6N2","pseaac","Suidae",0.0384,0.950099662140861,0.00859100793914323
"HA","H6N6","two_mer","Canidae",0.0083,0.967770729759464,0.00907775574239141
"HA","H6N6","two_mer","Equidae",0.0087,0.947315832059946,0.00966351308740126
"HA","H6N6","two_mer","Hominidae",0.2271,0.955548210977034,0.00681673549725843
"HA","H6N6","two_mer","Phyllostomidae",0.0068,0.953325234564528,0.0103013369796036
"HA","H6N6","two_mer","Suidae",0.2967,0.960214648006529,0.00884594741287337
"HA","H6N6","CTDc","Canidae",0.0051,0.952433133865543,0.00634960462557292
"HA","H6N6","CTDc","Equidae",0.0017,0.967770729759464,0.00907775574239141
"HA","H6N6","CTDc","Hominidae",0.0337,0.947315832059946,0.00966351308740126
"HA","H6N6","CTDc","Phyllostomidae",0.005,0.955548210977034,0.00681673549725843
"HA","H6N6","CTDc","Suidae",0.0288,0.953325234564528,0.0103013369796036
"HA","H6N6","CTDd","Canidae",0.0025,0.960214648006529,0.00884594741287337
"HA","H6N6","CTDd","Equidae",0.0054,0.952433133865543,0.00634960462557292
"HA","H6N6","CTDd","Hominidae",0.0272,0.967770729759464,0.00907775574239141
"HA","H6N6","CTDd","Phyllostomidae",0.0098,0.947315832059946,0.00966351308740126
"HA","H6N6","CTDd","Suidae",0.0634,0.955548210977034,0.00681673549725843
"HA","H6N6","CTDt","Canidae",0.005,0.953325234564528,0.0103013369796036
"HA","H6N6","CTDt","Equidae",0.0044,0.960214648006529,0.00884594741287337
"HA","H6N6","CTDt","Hominidae",0.0175,0.952433133865543,0.00634960462557292
